Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng_2018,Tot_Dsg_Unts_2018,Tot_Clms_2018,Tot_Benes_2018,Avg_Spnd_Per_Dsg_Unt_Wghtd_2018,Avg_Spnd_Per_Clm_2018,Avg_Spnd_Per_Bene_2018,Outlier_Flag_2018,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spnd_Per_Dsg_Unt_Wghtd_2019,Avg_Spnd_Per_Clm_2019,Avg_Spnd_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spnd_Per_Dsg_Unt_Wghtd_2022,Avg_Spnd_Per_Clm_2022,Avg_Spnd_Per_Bene_2022,Outlier_Flag_2022,Chg_Avg_Spnd_Per_Dsg_Unt_21_22,CAGR_Avg_Spnd_Per_Dsg_Unt_18_22
Aripiprazole,Aripiprazole,1,Safecor Health,7841.72,4123,159,27,1.9170260234,49.318993711,290.43407407,0,5720.81,3217,123,20,1.7457128417,46.510650407,286.0405,0,2531.27,1345,50,,1.82507446,50.6254,,1,1611.21,702,24,,2.2900431034,67.13375,,1,1349.88,628,33,,1.9284934016,40.905454545,,1,-0.157878994,0.0014921216
Aripiprazole,Aripiprazole,1,Dr.Reddy'S Lab,45437018.93,9286510.75,284966,60571,4.8963540155,159.44715836,750.1447711,0,37685630.45,9110778.07,258761,55130,4.1441181104,145.63875719,683.57755215,0,28683670.66,8798198.81,229464,49780,3.2668078522,125.00292272,576.20873162,0,28286482.11,8698958.23,213863,44410,3.2599627205,132.26449694,636.93947557,0,39199786.78,8701610.04,206716,43766,4.5265126104,189.63112086,895.66756798,0,0.388516679,-0.019443256
Aripiprazole,Aripiprazole,1,Solco Healthcar,8104983.3,1812261.5,45206,19103,4.4896543393,179.28999027,424.27803486,1,23436846.77,5473113.5,127879,32315,4.3070942116,183.27361623,725.26216215,1,17653127.35,6351770.3,136042,37848,2.7895049676,129.76233332,466.42166957,1,17520521.52,6779179.5,134920,39031,2.6032586361,129.85859413,448.88733366,0,26275037.79,6507959.5,125063,32840,4.073151261,210.09441473,800.09250274,1,0.5646356472,-0.024045866
Aripiprazole,Aripiprazole,1,Northstar Rx Ll,9736545.4,1994298,57796,27409,4.8996759601,168.46400097,355.23169032,1,38775754.19,8995295.7,264718,62895,4.3388725635,146.47947699,616.51568789,1,23615553.56,9322107.28,262738,62461,2.546808042,89.882520077,378.08478186,1,19391619.06,8400870.75,228712,55195,2.3292825041,84.786189881,351.32927004,0,24189874.3,7877340,208781,47047,3.108904259,115.86243145,514.16401258,0,0.3347046799,-0.107496358
Aripiprazole,Aripiprazole,1,Torrent Pharmac,95615758.5,20484462.842,622278,139660,4.6850320004,153.65440928,684.63238221,1,110256199.36,26275992.768,752056,167218,4.2236764945,146.60636889,659.35604636,1,83765080.75,26978671.036,748918,173550,3.130109211,111.84813391,482.6567603,1,73012618.07,24494983.117,649974,153046,3.0156691976,112.33159799,477.06322328,1,70582699.78,22125323,562712,132570,3.2307642378,125.43308083,532.41834337,1,0.0713258074,-0.088727685
Aripiprazole,Aripiprazole,1,Silarx/Lannett,1774508.03,391374.5,1483,419,4.5340410016,1196.5664396,4235.1026969,0,1549211.41,391691.5,1613,465,3.9551826118,960.45344699,3331.6374409,0,3184411.89,897951.5,4333,1020,3.5463072226,734.92081468,3121.9724412,0,2349423.53,670165.6,3507,870,3.5057357913,669.92401768,2700.4868161,0,1045834.03,310022,1386,421,3.3734187574,754.57000722,2484.166342,0,-0.037743014,-0.071255611
Aripiprazole,Aripiprazole,1,Alembic Pharmac,25393930.6,5257899.883,174730,33238,4.8322518578,145.33240199,764.00296648,0,24687522.27,5888506.36,193326,37584,4.2019243293,127.69892446,656.86255508,0,19539480.77,6575536.33,203311,42966,2.9930025393,96.10636301,454.76611204,0,23594739.27,7924885.8,255314,43687,2.9996527029,92.414592502,540.08605008,0,32766901.18,9326647.99,294379,50734,3.5399225494,111.30855523,645.85684511,0,0.1801107995,-0.074852351
Aripiprazole,Aripiprazole,1,Exelan Pharmace,5713323.66,791816,27990,8224,7.2242064114,204.12017363,694.71348006,1,103606.65,16216,531,176,6.3750165323,195.11610169,588.67414773,0,12215.13,3792,112,43,3.3530473156,109.06366071,284.0727907,1,5822.26,2541,67,28,2.3721353485,86.899402985,207.93785714,1,4603.27,2097,58,26,2.438035686,79.366724138,177.04884615,1,0.0277810191,-0.237811349
Aripiprazole,Aripiprazole,1,Apotex Corp,8661678.47,2644372.5,44543,18013,3.1504560623,194.45655816,480.85707378,0,4467655.54,2908945.5,40155,14826,1.3625715085,111.26025501,301.33923783,0,4890942.03,3214775.17,53213,19272,1.4497170279,91.912540733,253.7848708,0,4662181.09,2770431,51253,17444,1.6067847796,90.964062396,267.26559791,0,3397154.89,1394747.8,28705,7888,2.4922506319,118.34714823,430.67379437,0,0.5510793129,-0.05690689
Aripiprazole,Aripiprazole,1,Mckesson Packag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2963.9,936,52,11,2.9236692419,56.998076923,269.44545455,0,,
Aripiprazole,Aripiprazole,1,Aurobindo Pharm,17873518.78,3334223.5,99696,28412,5.4239055457,179.28019961,629.08344291,0,67454936.75,14941404.893,347168,92845,4.5640637433,194.30055982,726.53278852,1,28684836.94,9831546.61,245197,79094,2.9333831397,116.98690008,362.66767315,0,5457663.49,1856525.75,43421,14592,2.985256351,125.69179637,374.01750891,0,7666466.53,1554778.86,34723,11408,4.974497307,220.78929038,672.02546722,1,0.6663551542,-0.021390854
Aripiprazole,Aripiprazole,1,AHP,104055.77,14358,731,140,7.3668513004,142.34715458,743.2555,0,152933.77,21494,990,160,7.0520565903,154.47855556,955.8360625,0,17514.65,8610,355,95,2.0972306091,49.337042254,184.36473684,0,11696.02,3665,150,32,3.0961415924,77.973466667,365.500625,0,7356.8,2373,73,25,2.9000181749,100.77808219,294.272,0,-0.06334446,-0.207900564
Aripiprazole,Aripiprazole,1,Major Pharmaceu,92912.61,64842,2277,647,1.5850393242,40.80483531,143.60527048,0,109343.97,64407.5,2229,794,1.9792154214,49.055168237,137.71280856,0,113462.49,138627.5,4429,1560,0.8680886267,25.618083089,72.732365385,0,83159.43,96858,3212,1077,0.8936237327,25.890233499,77.213955432,0,121838.74,72677.5,2488,725,1.7695773231,48.970554662,168.05343448,0,0.9802264178,0.0279154074
Aripiprazole,Aripiprazole,1,Macleods Pharma,12040623.22,2307454.25,73762,17572,5.2387860112,163.23612727,685.21643638,0,8004684.11,1833425.13,57603,18520,4.3841442193,138.96297259,432.21836447,1,1808729.37,684488.5,20840,10228,2.6577471706,86.791236564,176.84096304,0,696154.27,325242,9073,4572,2.1540971376,76.728124104,152.26471347,0,271235.48,106403,2898,989,2.5613228086,93.594023464,274.2522548,1,0.1890470322,-0.163803367
Aripiprazole,Aripiprazole,1,Ascend Laborato,,,,,,,,,68493.83,17036,526,506,4.023224697,130.21640684,135.3633004,1,29970874.35,10930691.2,277767,108692,2.7634304357,107.89933415,275.74130893,1,66975257.71,29086779.172,751851,172418,2.3327038712,89.080492957,388.44701661,0,115585042.6,37521066.017,995514,199449,3.1218103404,116.10589364,579.52179555,1,0.3382797444,-0.081080625
Aripiprazole,Aripiprazole,1,Camber Pharmace,76728663.07,16336276.016,420012,98393,4.7194930665,182.68207354,779.81831096,1,27777884.31,7950771.629,204719,65586,3.5148273526,135.68786634,423.53374668,1,27400773.69,9331050.643,239891,64810,2.9567269387,114.22176609,422.78620105,1,21109283.26,6754687.25,176005,42380,3.1558522939,119.93570217,498.09540491,1,24377514.96,6494892.5,165796,37213,3.7802055269,147.03319115,655.08061591,1,0.1978398147,-0.053969768
Aripiprazole ODT,Aripiprazole,5,Overall,3823673.61,125369,3332,1006,30.499234521,1147.5611074,3800.8683996,0,4875420.24,178850.5,4604,1128,27.24738536,1058.9531364,4322.1810638,0,5915294.83,227077,5635,1172,26.04165062,1049.7417622,5047.1798891,0,5557615.61,231190.15,6287,1249,24.010265747,883.9853046,4449.6522098,0,7074561.09,286649,7134,1341,24.658558935,991.66822119,5275.5861969,0,0.0270006669,-0.051756906
Aripiprazole ODT,Aripiprazole,1,Viona Pharmaceu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67430.57,2785,74,47,24.225818817,911.22391892,1434.6929787,0,,
Aripiprazole ODT,Aripiprazole,1,Orchid/Bionphar,,,,,,,,,173005.94,6903,181,88,25.024572619,955.83392265,1965.9765909,0,180285.34,7547,180,84,23.982729353,1001.5852222,2146.2540476,0,43395.51,1889,45,15,22.87790723,964.34466667,2893.034,1,46471.52,1772,41,11,25.450601288,1133.4517073,4224.6836364,1,0.1124532079,0.0056429022
Aripiprazole ODT,Aripiprazole,1,Alembic Pharmac,3539091.41,115630,3070,863,30.606981131,1152.7985049,4100.9170452,0,3170854.23,114670,2931,742,27.641306766,1081.8335824,4273.3884501,0,3929462.95,148553,3666,842,26.432301164,1071.8665985,4666.8206057,0,2899674.34,119151.15,3208,706,24.310457728,903.88850998,4107.1874504,0,2549189.88,100885,2622,636,25.22638609,972.23107551,4008.1601887,0,0.0376763108,-0.04718489
Aripiprazole ODT,Aripiprazole,1,Dr.Reddy'S Lab,284582.2,9739,262,144,29.236707451,1086.1916031,1976.2652778,0,1531560.07,57277.5,1492,475,26.743193313,1026.5147922,3224.3369895,0,1805546.54,70977,1789,468,25.448291723,1009.2490442,3858.0054274,0,2614545.76,110150,3034,762,23.709652779,861.7487673,3431.1624147,0,4176176.49,171557,4164,880,24.316040175,1002.9242291,4745.6551023,0,0.0255755494,-0.04502699
Aripiprazole ODT,Aripiprazole,1,Bionpharma Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235292.63,9650,233,119,24.387976737,1009.8396137,1977.2489916,0,,
Aristada,Aripiprazole Lauroxil,1,Overall,112271065.76,146076.277,49839,8334,768.84765416,2252.6749285,13471.450175,0,160406098.79,194056.37,64806,10992,827.19829785,2475.1735764,14592.985698,0,203135526.91,232934.374,76175,11836,872.71161516,2666.6954632,17162.514947,0,230380653.29,252931.683,82292,12813,911.6010085,2799.5510291,17980.22737,0,256918832.21,271939.564,88507,13161,945.40117487,2902.8080515,19521.224239,0,0.0370778071,0.0530378001
Aristada,Aripiprazole Lauroxil,1,Alkermes Inc,112271065.76,146076.277,49839,8334,768.84765416,2252.6749285,13471.450175,0,160406098.79,194056.37,64806,10992,827.19829785,2475.1735764,14592.985698,0,203135526.91,232934.374,76175,11836,872.71161516,2666.6954632,17162.514947,0,230380653.29,252931.683,82292,12813,911.6010085,2799.5510291,17980.22737,0,256918832.21,271939.564,88507,13161,945.40117487,2902.8080515,19521.224239,0,0.0370778071,0.0530378001
Aristada Initio,"Aripiprazole Lauroxil,Submicr.",1,Overall,512454.96,640.8,267,262,799.71123596,1919.3069663,1955.9349618,0,2246755.99,2653.8,1106,1056,846.61843018,2031.4249458,2127.609839,0,2491371.96,2792,1163,1067,892.32520057,2142.1942906,2334.9315464,0,3236336.71,3465,1443,1332,934.00770851,2242.7835828,2429.6822147,0,2947809.22,3048.6,1273,1173,966.93866693,2315.6396072,2513.0513384,0,0.0352576945,0.0486158852
Aristada Initio,"Aripiprazole Lauroxil,Submicr.",1,Alkermes Inc,512454.96,640.8,267,262,799.71123596,1919.3069663,1955.9349618,0,2246755.99,2653.8,1106,1056,846.61843018,2031.4249458,2127.609839,0,2491371.96,2792,1163,1067,892.32520057,2142.1942906,2334.9315464,0,3236336.71,3465,1443,1332,934.00770851,2242.7835828,2429.6822147,0,2947809.22,3048.6,1273,1173,966.93866693,2315.6396072,2513.0513384,0,0.0352576945,0.0486158852
Arixtra,Fondaparinux Sodium,1,Overall,865591.6,4560.8,207,39,196.1424309,4181.6019324,22194.65641,0,643513.36,3390.6,156,30,203.84211245,4125.085641,21450.445333,0,632610.86,3351.7,143,30,189.647439,4423.8521678,21087.028667,0,431028.18,2298,109,21,185.4932129,3954.3869725,20525.151429,0,332755.57,1747.6,82,12,194.88026778,4057.9947561,27729.630833,0,0.050605921,-0.00161263
Arixtra,Fondaparinux Sodium,1,Mylan Instituti,865591.6,4560.8,207,39,196.1424309,4181.6019324,22194.65641,0,643513.36,3390.6,156,30,203.84211245,4125.085641,21450.445333,0,632610.86,3351.7,143,30,189.647439,4423.8521678,21087.028667,0,431028.18,2298,109,21,185.4932129,3954.3869725,20525.151429,0,332755.57,1747.6,82,12,194.88026778,4057.9947561,27729.630833,0,0.050605921,-0.00161263
Armodafinil,Armodafinil,5,Overall,15707920.96,4151688,106796,20465,3.8232241441,147.08342035,767.5504989,1,14405068.14,4071145,103744,19788,3.5813056202,138.85206026,727.96988781,0,12641352.75,4254363,105931,19396,3.0091994694,119.33572561,651.75050268,0,11063556.36,4287243,106040,20266,2.603511522,104.33380196,545.9171203,0,10735241.83,4464896,110388,21027,2.4293502822,97.250079991,510.54557616,0,-0.066894745,-0.107177565
Armodafinil,Armodafinil,1,Mylan,4213678.77,1033593,27268,7928,4.1326399719,154.52833981,531.49328582,1,2675235.15,732244,19451,5189,3.6927782329,137.53715233,515.55890345,0,1917015.38,656219.5,16541,4196,2.9620533389,115.89476936,456.86734509,0,1987245.27,720758,17954,4963,2.7871148618,110.68537763,400.41210357,0,2132289.78,825688.5,20052,5927,2.6177992178,106.33801017,359.75869411,0,-0.060749432,-0.107871958
Armodafinil,Armodafinil,1,Sandoz,6088135.75,1532468.5,40657,10459,3.9898761776,149.743851,582.09539631,0,3389182.85,854227,22899,6791,3.9839664764,148.00571422,499.06977617,1,2315421.19,714374.5,18326,4577,3.2778873264,126.34623977,505.88184182,0,1867514.8,771790,19810,5271,2.4313431849,94.271317516,354.29990514,0,1504489.89,708624,18571,6320,2.1479202011,81.012863605,238.05219778,0,-0.116570538,-0.143426408
Armodafinil,Armodafinil,1,Teva USA,4237770.98,1255955.5,31438,8486,3.3991447956,134.79772823,499.38380627,1,3410812,1023050,25726,7418,3.3790481003,132.58229029,459.80210299,0,2851733.55,1101358,27029,6911,2.6158348918,105.50643938,412.63689046,0,2155881.4,887199.5,20665,6851,2.4603012466,104.32525526,314.68127281,0,1025323.15,410414,9721,4854,2.5120283045,105.47506944,211.23262258,0,0.0210246847,-0.072820724
Armodafinil,Armodafinil,1,Lupin Pharmaceu,923624.03,254728,5656,1986,3.6573943025,163.29986386,465.06748741,0,662702.74,191421,4017,1465,3.51198062,164.97454319,452.35681911,0,478688.48,155948,2754,916,3.0636852521,173.81571532,522.58567686,0,38065.99,14261,343,162,2.6953123869,110.97956268,234.97524691,0,2371.11,1029,27,17,2.3198991375,87.818888889,139.47705882,1,-0.139283762,-0.107569653
Armodafinil,Armodafinil,1,Aurobindo Pharm,244711.43,74943,1777,1215,3.2927894925,137.71042769,201.40858436,0,4267135.4,1270203,31651,8043,3.3946755215,134.81834381,530.54027104,0,5078494.15,1626463,41281,9033,3.1627342142,123.02255638,562.21567032,0,5014848.9,1893234.5,47268,11213,2.6678720417,106.09395151,447.23525372,0,6070767.9,2519140.5,62017,14806,2.4397813271,97.888770821,410.02079562,0,-0.085495373,-0.072216309
Armonair Digihaler,Fluticasone Propionate,1,Overall,,,,,,,,,,,,,,,,,,,,,,,,,41810.35,161,156,86,260.20055007,268.0150641,486.16686047,0,76459.12,432,244,113,218.09880318,313.35704918,676.62938053,1,-0.161804988,-0.161804988
Armonair Digihaler,Fluticasone Propionate,1,Teva Specialty,,,,,,,,,,,,,,,,,,,,,,,,,41810.35,161,156,86,260.20055007,268.0150641,486.16686047,0,76459.12,432,244,113,218.09880318,313.35704918,676.62938053,1,-0.161804988,-0.161804988
Armour Thyroid,"Thyroid,Pork",1,Overall,13684930.26,16322064.978,259182,57410,0.8666790923,52.800465542,238.37189096,0,16542424.4,17649074.714,275432,61102,0.9681390975,60.059921868,270.73458152,0,18362527.48,18695180.964,277400,62479,1.0131874635,66.195124297,293.89918981,0,21209388.05,20281004.286,293816,67080,1.0769138111,72.185953284,316.18050164,0,22177401.67,19899206.233,286547,66027,1.1474344262,77.395337135,335.8838304,0,0.0654839917,0.0726730982
Armour Thyroid,"Thyroid,Pork",1,Forest/Allergan,13684930.26,16322064.978,259182,57410,0.8666790923,52.800465542,238.37189096,0,16542424.4,17649074.714,275432,61102,0.9681390975,60.059921868,270.73458152,0,18362527.48,18695180.964,277400,62479,1.0131874635,66.195124297,293.89918981,0,21209388.05,20281004.286,293816,67080,1.0769138111,72.185953284,316.18050164,0,22177401.67,19899206.233,286547,66027,1.1474344262,77.395337135,335.8838304,0,0.0654839917,0.0726730982
Arnuity Ellipta,Fluticasone Furoate,1,Overall,50489321.17,7706428.567,205279,55166,6.5458989023,245.9546333,915.22534115,0,65506399.94,9746154.2,256529,66217,6.710043562,255.35670408,989.26861591,0,80943847,11760044.2,301437,69403,6.8708549668,268.52658101,1166.2874371,0,85013030.59,11868610,295772,68816,7.1501027929,287.42758135,1235.3672197,0,88815140.17,11651894.6,285882,67936,7.609297028,310.67062694,1307.3354359,0,0.0642220466,0.0383501043
Arnuity Ellipta,Fluticasone Furoate,1,Glaxosmithkline,50489321.17,7706428.567,205279,55166,6.5458989023,245.9546333,915.22534115,0,65506399.94,9746154.2,256529,66217,6.710043562,255.35670408,989.26861591,0,80943847,11760044.2,301437,69403,6.8708549668,268.52658101,1166.2874371,0,85013030.59,11868610,295772,68816,7.1501027929,287.42758135,1235.3672197,0,88815140.17,11651894.6,285882,67936,7.609297028,310.67062694,1307.3354359,0,0.0642220466,0.0383501043
Aromasin,Exemestane,1,Overall,2614908.9,73961,1483,305,35.355239924,1763.2561699,8573.4718033,0,2458619.76,69718,1420,283,35.265207837,1731.4223662,8687.7023322,0,2358708.13,66676,1361,257,35.375669356,1733.0698971,9177.8526459,0,1845636.26,52034,1050,216,35.469813199,1757.748819,8544.6123148,0,1290233.26,34497,779,152,37.401317796,1656.2686264,8488.3767105,0,0.0544548849,0.0141642071
Aromasin,Exemestane,1,Pharmaci/Pfizer,2614908.9,73961,1483,305,35.355239924,1763.2561699,8573.4718033,0,2458619.76,69718,1420,283,35.265207837,1731.4223662,8687.7023322,0,2358708.13,66676,1361,257,35.375669356,1733.0698971,9177.8526459,0,1845636.26,52034,1050,216,35.469813199,1757.748819,8544.6123148,0,1290233.26,34497,779,152,37.401317796,1656.2686264,8488.3767105,0,0.0544548849,0.0141642071
Arthrotec 50,Diclofenac Sodium/Misoprostol,1,Overall,492473.92,61521,670,162,8.004972611,735.03570149,3039.9624691,0,341239.27,42271,505,107,8.0726566677,675.72132673,3189.1520561,0,315929.14,39302,439,95,8.0385003308,719.65635535,3325.5698947,0,260099.95,32315,369,85,8.0488921553,704.87791328,3059.9994118,0,203339.85,23716,256,54,8.5739521842,794.29628906,3765.5527778,0,0.0652338258,0.0173146571
Arthrotec 50,Diclofenac Sodium/Misoprostol,1,Pharmaci/Pfizer,492473.92,61521,670,162,8.004972611,735.03570149,3039.9624691,0,341239.27,42271,505,107,8.0726566677,675.72132673,3189.1520561,0,315929.14,39302,439,95,8.0385003308,719.65635535,3325.5698947,0,260099.95,32315,369,85,8.0488921553,704.87791328,3059.9994118,0,203339.85,23716,256,54,8.5739521842,794.29628906,3765.5527778,0,0.0652338258,0.0173146571
Arthrotec 75,Diclofenac Sodium/Misoprostol,1,Overall,1525182.13,189413,2055,467,8.0521512779,742.18108516,3265.9146253,0,1286821.59,160469,1706,386,8.019128866,754.29167057,3333.7346891,0,1119351.75,140016,1481,343,7.9944559907,755.80806887,3263.4161808,0,846830.82,103015,1072,253,8.220461292,789.95412313,3347.1573913,0,693019.62,80120,806,173,8.6497705941,859.82583127,4005.8937572,0,0.0522244783,0.018059512
Arthrotec 75,Diclofenac Sodium/Misoprostol,1,Pharmaci/Pfizer,1525182.13,189413,2055,467,8.0521512779,742.18108516,3265.9146253,0,1286821.59,160469,1706,386,8.019128866,754.29167057,3333.7346891,0,1119351.75,140016,1481,343,7.9944559907,755.80806887,3263.4161808,0,846830.82,103015,1072,253,8.220461292,789.95412313,3347.1573913,0,693019.62,80120,806,173,8.6497705941,859.82583127,4005.8937572,0,0.0522244783,0.018059512
Asa-Butalb-Caffeine-Codeine,Codeine/Butalbital/Asa/Caffein,1,Overall,,,,,,,,,9736.04,7142,58,57,1.3632091851,167.86275862,170.8077193,0,1525936.67,913643,11331,2455,1.6701673082,134.66919689,621.56279837,0,1847165.88,1123510,14653,2683,1.6441027494,126.06059374,688.47032426,0,1677772.36,1030679,13385,2512,1.627832099,125.34720657,667.90300955,0,-0.009896371,0.0609193441
Asa-Butalb-Caffeine-Codeine,Codeine/Butalbital/Asa/Caffein,1,Amneal Pharmace,,,,,,,,,9736.04,7142,58,57,1.3632091851,167.86275862,170.8077193,0,1525936.67,913643,11331,2455,1.6701673082,134.66919689,621.56279837,0,1847165.88,1123510,14653,2683,1.6441027494,126.06059374,688.47032426,0,1677772.36,1030679,13385,2512,1.627832099,125.34720657,667.90300955,0,-0.009896371,0.0609193441
Asacol Hd,Mesalamine,1,Overall,47589739.1,5643172,36016,8018,8.433154102,1321.3499306,5935.3628212,0,33809037.85,3623566,24734,4693,9.3303220778,1366.9053873,7204.1418815,0,9753718.6,1021454,7265,2136,9.5488574131,1342.5627805,4566.3476592,0,4565855.17,480849,2995,869,9.4954032763,1524.4925442,5254.1486421,0,281054.55,29638,241,86,9.4829121398,1166.2014523,3268.0761628,0,-0.001315493,0.0297645158
Asacol Hd,Mesalamine,1,Allergan Inc.,47589739.1,5643172,36016,7705,8.433154102,1321.3499306,6176.4748994,0,33809037.85,3623566,24734,4676,9.3303220778,1366.9053873,7230.3331587,0,9753718.6,1021454,7265,2136,9.5488574131,1342.5627805,4566.3476592,0,4565855.17,480849,2995,869,9.4954032763,1524.4925442,5254.1486421,0,281054.55,29638,241,86,9.4829121398,1166.2014523,3268.0761628,0,-0.001315493,0.0297645158
Asceniv,"Immune Globulin,Gamma(IgG)slra",1,Overall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239284.91,13450,18,,92.140142007,68849.161667,,1,,
Asceniv,"Immune Globulin,Gamma(IgG)slra",1,"Adma Biologics,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239284.91,13450,18,,92.140142007,68849.161667,,1,,
Ascomp With Codeine,Codeine/Butalbital/Asa/Caffein,1,Overall,1588482.81,1088306,12948,2624,1.4595920725,122.68171223,605.36692454,0,1629974.65,1024822,12723,2647,1.5904953738,128.11244596,615.78188515,0,1786903.42,1132632,14214,2822,1.5776557788,125.71432531,633.20461375,0,1290770.12,782276,9603,1829,1.6500188169,134.4132167,705.72450519,0,912096.78,573065,6941,1336,1.5916113879,131.40711425,682.70717066,0,-0.035398038,0.0218834969
Ascomp With Codeine,Codeine/Butalbital/Asa/Caffein,1,Breckenridge,1588482.81,1088306,12948,2624,1.4595920725,122.68171223,605.36692454,0,1629974.65,1024822,12723,2647,1.5904953738,128.11244596,615.78188515,0,1786903.42,1132632,14214,2822,1.5776557788,125.71432531,633.20461375,0,1290770.12,782276,9603,1829,1.6500188169,134.4132167,705.72450519,0,912096.78,573065,6941,1336,1.5916113879,131.40711425,682.70717066,0,-0.035398038,0.0218834969
Asenapine Maleate,Asenapine Maleate,4,Overall,,,,,,,,,,,,,,,,,209360.35,17855,333,306,11.714517338,628.70975976,684.18415033,0,24065457.85,2889981,55580,10523,8.3625492584,432.9877267,2286.9388815,0,29912012.82,3908629,74132,11733,7.6139408899,403.4966387,2549.3917003,0,-0.089519158,-0.193800451
